"Order ID","Order Date","CustomerName","State","City","Amount","Profit","Quantity","Category","Sub-Category","PaymentMode"
"B-25926",NA,NA,NA,NA,57,6,5,"Clothing","Leggings","Debit Card"
"B-25728",NA,NA,NA,NA,322,-113,4,"Clothing","Saree","Credit Card"
"B-26076",NA,NA,NA,NA,219,4,2,"Clothing","Saree","COD"
"B-25913",NA,NA,NA,NA,103,21,7,"Clothing","Stole","UPI"
"B-25703",NA,NA,NA,NA,47,-27,4,"Clothing","Saree","COD"
"B-25858",NA,NA,NA,NA,219,0,1,"Clothing","Saree","COD"
"B-25727",NA,NA,NA,NA,57,-48,6,"Clothing","Leggings","Debit Card"
"B-26020",NA,NA,NA,NA,319,102,6,"Electronics","Accessories","Credit Card"
"B-26003",NA,NA,NA,NA,315,-8,3,"Furniture","Chairs","Credit Card"
"B-25925",NA,NA,NA,NA,314,-41,3,"Electronics","Electronic Games","Credit Card"
"B-26087",NA,NA,NA,NA,311,40,1,"Electronics","Electronic Games","EMI"
"B-25810",NA,NA,NA,NA,307,74,3,"Electronics","Accessories","EMI"
"B-25858",NA,NA,NA,NA,294,109,7,"Electronics","Accessories","EMI"
"B-25861",NA,NA,NA,NA,216,-83,3,"Electronics","Electronic Games","COD"
"B-25661",NA,NA,NA,NA,58,-42,2,"Furniture","Chairs","Debit Card"
"B-25943",NA,NA,NA,NA,48,20,4,"Clothing","Stole","UPI"
"B-25955",NA,NA,NA,NA,54,14,3,"Clothing","T-shirt","UPI"
"B-26051",NA,NA,NA,NA,216,50,4,"Clothing","Stole","COD"
"B-25999",NA,NA,NA,NA,215,-30,2,"Clothing","Saree","COD"
"B-26083",NA,NA,NA,NA,43,8,3,"Clothing","Leggings","COD"
"B-25950",NA,NA,NA,NA,136,-33,5,"Clothing","Saree","COD"
"B-25625",NA,NA,NA,NA,59,-30,3,"Clothing","Leggings","Debit Card"
"B-26055",NA,NA,NA,NA,213,4,14,"Clothing","Shirt","COD"
"B-26023",NA,NA,NA,NA,59,21,2,"Clothing","Stole","Debit Card"
"B-26010",NA,NA,NA,NA,55,3,3,"Clothing","T-shirt","COD"
"B-25955",NA,NA,NA,NA,294,62,9,"Clothing","T-shirt","EMI"
"B-25900",NA,NA,NA,NA,210,62,2,"Electronics","Phones","COD"
"B-26089",NA,NA,NA,NA,59,24,6,"Clothing","Kurti","Debit Card"
"B-25655",NA,NA,NA,NA,396,-31,9,"Clothing","Saree","COD"
"B-25979",NA,NA,NA,NA,284,45,2,"Furniture","Bookcases","EMI"
"B-26002",NA,NA,NA,NA,276,52,5,"Clothing","Saree","EMI"
"B-25635",NA,NA,NA,NA,23,2,2,"Clothing","Skirt","UPI"
"B-26084",NA,NA,NA,NA,209,-63,4,"Electronics","Electronic Games","COD"
"B-25998",NA,NA,NA,NA,50,-28,5,"Furniture","Furnishings","COD"
"B-25872",NA,NA,NA,NA,57,27,2,"Clothing","Shirt","COD"
"B-25795",NA,NA,NA,NA,276,-21,2,"Electronics","Phones","EMI"
"B-25902",NA,NA,NA,NA,268,6,2,"Furniture","Bookcases","UPI"
"B-25650",NA,NA,NA,NA,269,111,3,"Clothing","Trousers","EMI"
"B-25957",NA,NA,NA,NA,209,2,1,"Clothing","Saree","COD"
"B-25793",NA,NA,NA,NA,60,-12,4,"Clothing","Hankerchief","Debit Card"
"B-25654",NA,NA,NA,NA,269,-86,2,"Electronics","Electronic Games","EMI"
"B-25750",NA,NA,NA,NA,208,-25,2,"Clothing","Saree","COD"
"B-25835",NA,NA,NA,NA,27,2,2,"Clothing","Leggings","UPI"
"B-25652",NA,NA,NA,NA,206,-206,3,"Clothing","Saree","COD"
"B-26018",NA,NA,NA,NA,61,8,4,"Clothing","Hankerchief","Debit Card"
"B-25750",NA,NA,NA,NA,212,-24,2,"Furniture","Chairs","COD"
"B-25840",NA,NA,NA,NA,262,64,6,"Clothing","Saree","EMI"
"B-25756",NA,NA,NA,NA,204,276,3,"Furniture","Bookcases","COD"
"B-25777",NA,NA,NA,NA,59,-46,7,"Clothing","T-shirt","UPI"
"B-25750",NA,NA,NA,NA,199,-18,2,"Clothing","Saree","COD"
"B-25823",NA,NA,NA,NA,59,6,1,"Electronics","Accessories","UPI"
"B-26096",NA,NA,NA,NA,45,9,3,"Clothing","Leggings","UPI"
"B-25757",NA,NA,NA,NA,211,19,8,"Clothing","Stole","COD"
"B-25698",NA,NA,NA,NA,65,-16,2,"Electronics","Phones","Debit Card"
"B-25710",NA,NA,NA,NA,25,0,4,"Clothing","Skirt","UPI"
"B-25994",NA,NA,NA,NA,196,-7,5,"Electronics","Phones","COD"
"B-25950",NA,NA,NA,NA,261,13,6,"Clothing","Shirt","Credit Card"
"B-25653",NA,NA,NA,NA,195,-117,5,"Electronics","Phones","COD"
"B-25785",NA,NA,NA,NA,192,-146,3,"Clothing","Saree","COD"
"B-25863",NA,NA,NA,NA,189,87,7,"Clothing","Stole","COD"
"B-25959",NA,NA,NA,NA,32,2,2,"Clothing","Kurti","UPI"
"B-25991",NA,NA,NA,NA,188,13,7,"Clothing","Shirt","COD"
"B-25680",NA,NA,NA,NA,73,-25,3,"Clothing","Saree","COD"
"B-25910",NA,NA,NA,NA,259,47,5,"Clothing","Hankerchief","Credit Card"
"B-25737",NA,NA,NA,NA,187,-15,3,"Clothing","Trousers","COD"
"B-25853",NA,NA,NA,NA,26,11,2,"Clothing","Hankerchief","UPI"
"B-26097",NA,NA,NA,NA,185,-26,6,"Furniture","Chairs","COD"
"B-25875",NA,NA,NA,NA,248,8,2,"Clothing","Saree","Credit Card"
"B-26031",NA,NA,NA,NA,67,9,4,"Clothing","Leggings","Debit Card"
"B-25773",NA,NA,NA,NA,248,-70,3,"Furniture","Chairs","Credit Card"
"B-25840",NA,NA,NA,NA,246,61,2,"Furniture","Bookcases","Credit Card"
"B-25908",NA,NA,NA,NA,179,-25,5,"Clothing","Kurti","COD"
"B-26041",NA,NA,NA,NA,176,-28,5,"Furniture","Furnishings","COD"
"B-26010",NA,NA,NA,NA,176,-13,5,"Furniture","Furnishings","COD"
"B-25640",NA,NA,NA,NA,68,-62,2,"Clothing","Trousers","Debit Card"
"B-25794",NA,NA,NA,NA,176,37,6,"Electronics","Accessories","COD"
"B-25987",NA,NA,NA,NA,88,11,7,"Clothing","Hankerchief","UPI"
"B-25615",NA,NA,NA,NA,68,20,5,"Clothing","Hankerchief","Debit Card"
"B-25997",NA,NA,NA,NA,231,99,2,"Electronics","Electronic Games","Credit Card"
"B-25981",NA,NA,NA,NA,62,8,2,"Clothing","T-shirt","UPI"
"B-25791",NA,NA,NA,NA,175,77,3,"Clothing","Saree","COD"
"B-25986",NA,NA,NA,NA,71,4,5,"Clothing","Leggings","Debit Card"
"B-25652",NA,NA,NA,NA,174,-70,3,"Electronics","Accessories","COD"
"B-25952",NA,NA,NA,NA,173,69,3,"Furniture","Chairs","COD"
"B-25898",NA,NA,NA,NA,171,2,2,"Electronics","Electronic Games","COD"
"B-25785",NA,NA,NA,NA,268,-25,3,"Clothing","Saree","COD"
"B-25990",NA,NA,NA,NA,71,32,3,"Clothing","Saree","Debit Card"
"B-26091",NA,NA,NA,NA,29,10,4,"Clothing","Hankerchief","UPI"
"B-25604",NA,NA,NA,NA,65,17,2,"Clothing","T-shirt","UPI"
"B-25754",NA,NA,NA,NA,72,-46,7,"Clothing","Kurti","Debit Card"
"B-25724",NA,NA,NA,NA,168,-51,2,"Furniture","Bookcases","COD"
"B-25757",NA,NA,NA,NA,165,30,3,"Clothing","Stole","COD"
"B-25767",NA,NA,NA,NA,74,-59,2,"Electronics","Accessories","Debit Card"
"B-25886",NA,NA,NA,NA,89,17,2,"Clothing","Stole","UPI"
"B-25621",NA,NA,NA,NA,228,63,3,"Electronics","Electronic Games","Credit Card"
"B-25967",NA,NA,NA,NA,119,-24,4,"Furniture","Furnishings","COD"
"B-25691",NA,NA,NA,NA,75,-25,3,"Clothing","Stole","UPI"
"B-25953",NA,NA,NA,NA,67,20,4,"Clothing","T-shirt","UPI"
"B-25651",NA,NA,NA,NA,7,0,1,"Clothing","Leggings","COD"
"B-25828",NA,NA,NA,NA,222,35,5,"Clothing","Saree","Credit Card"
"B-25628",NA,NA,NA,NA,219,-9,4,"Clothing","Saree","Credit Card"
"B-25703",NA,NA,NA,NA,42,-23,2,"Furniture","Furnishings","UPI"
"B-25929",NA,NA,NA,NA,216,-135,3,"Furniture","Chairs","Credit Card"
"B-25748",NA,NA,NA,NA,47,-21,2,"Electronics","Electronic Games","COD"
"B-25610",NA,NA,NA,NA,68,-55,5,"Electronics","Accessories","UPI"
"B-25903",NA,NA,NA,NA,74,33,2,"Clothing","Shirt","Debit Card"
"B-25878",NA,NA,NA,NA,165,46,3,"Furniture","Furnishings","COD"
"B-26056",NA,NA,NA,NA,101,11,2,"Clothing","Hankerchief","UPI"
"B-26004",NA,NA,NA,NA,162,73,2,"Electronics","Electronic Games","COD"
"B-25699",NA,NA,NA,NA,20,-22,1,"Furniture","Furnishings","UPI"
"B-26053",NA,NA,NA,NA,162,55,3,"Clothing","Stole","COD"
"B-25654",NA,NA,NA,NA,229,-23,2,"Clothing","Saree","UPI"
"B-25954",NA,NA,NA,NA,27,0,2,"Clothing","Leggings","COD"
"B-25910",NA,NA,NA,NA,685,7,7,"Clothing","Trousers","UPI"
"B-26064",NA,NA,NA,NA,75,2,5,"Clothing","Leggings","Debit Card"
"B-25983",NA,NA,NA,NA,161,-229,8,"Furniture","Furnishings","COD"
"B-26002",NA,NA,NA,NA,71,19,3,"Clothing","T-shirt","COD"
"B-25650",NA,NA,NA,NA,211,-105,2,"Clothing","Saree","Credit Card"
"B-26043",NA,NA,NA,NA,79,5,6,"Clothing","Hankerchief","Debit Card"
"B-25657",NA,NA,NA,NA,32,-22,5,"Clothing","Saree","UPI"
"B-25838",NA,NA,NA,NA,161,40,3,"Clothing","Stole","COD"
"B-25651",NA,NA,NA,NA,159,4,1,"Clothing","Saree","COD"
"B-25808",NA,NA,NA,NA,210,-50,4,"Clothing","Hankerchief","Credit Card"
"B-25973",NA,NA,NA,NA,79,39,2,"Clothing","Shirt","Debit Card"
"B-25698",NA,NA,NA,NA,207,153,3,"Clothing","Saree","Credit Card"
"B-25818",NA,NA,NA,NA,36,0,4,"Clothing","Kurti","COD"
"B-26061",NA,NA,NA,NA,206,12,1,"Electronics","Printers","Credit Card"
"B-25878",NA,NA,NA,NA,46,0,4,"Clothing","Leggings","COD"
"B-26054",NA,NA,NA,NA,156,23,3,"Clothing","Stole","COD"
"B-25809",NA,NA,NA,NA,154,54,3,"Clothing","Hankerchief","COD"
"B-26042",NA,NA,NA,NA,36,15,3,"Clothing","Stole","UPI"
"B-26008",NA,NA,NA,NA,206,51,4,"Clothing","Hankerchief","Credit Card"
"B-25927",NA,NA,NA,NA,200,7,4,"Electronics","Electronic Games","Credit Card"
"B-26008",NA,NA,NA,NA,199,-1,1,"Clothing","Saree","Credit Card"
"B-25753",NA,NA,NA,NA,154,22,7,"Clothing","T-shirt","COD"
"B-25948",NA,NA,NA,NA,152,23,3,"Furniture","Furnishings","COD"
"B-26094",NA,NA,NA,NA,152,50,6,"Clothing","Stole","COD"
"B-25654",NA,NA,NA,NA,122,-21,3,"Furniture","Furnishings","UPI"
"B-25854",NA,NA,NA,NA,149,48,6,"Clothing","Stole","COD"
"B-25623",NA,NA,NA,NA,149,-87,4,"Clothing","Saree","COD"
"B-25985",NA,NA,NA,NA,197,20,4,"Clothing","Kurti","Credit Card"
"B-25723",NA,NA,NA,NA,76,-54,3,"Electronics","Electronic Games","COD"
"B-25751",NA,NA,NA,NA,221,-15,2,"Electronics","Electronic Games","COD"
"B-26050",NA,NA,NA,NA,79,32,3,"Clothing","Saree","Debit Card"
"B-25800",NA,NA,NA,NA,45,12,7,"Clothing","Hankerchief","UPI"
"B-25673",NA,NA,NA,NA,149,-1,1,"Clothing","Saree","COD"
"B-26002",NA,NA,NA,NA,80,22,3,"Clothing","Stole","Debit Card"
"B-26009",NA,NA,NA,NA,195,12,9,"Clothing","Shirt","Credit Card"
"B-25754",NA,NA,NA,NA,19,0,3,"Clothing","Skirt","UPI"
"B-25953",NA,NA,NA,NA,81,41,3,"Clothing","Stole","Debit Card"
"B-26039",NA,NA,NA,NA,83,34,5,"Clothing","Shirt","Debit Card"
"B-26001",NA,NA,NA,NA,149,17,4,"Furniture","Furnishings","COD"
"B-25620",NA,NA,NA,NA,193,46,1,"Electronics","Printers","Credit Card"
"B-26051",NA,NA,NA,NA,85,24,10,"Clothing","Hankerchief","Debit Card"
"B-25673",NA,NA,NA,NA,44,-17,5,"Clothing","Saree","UPI"
"B-25721",NA,NA,NA,NA,149,-40,2,"Electronics","Phones","COD"
"B-25764",NA,NA,NA,NA,26,0,2,"Clothing","Kurti","COD"
"B-25645",NA,NA,NA,NA,86,0,4,"Clothing","T-shirt","Debit Card"
"B-26066",NA,NA,NA,NA,86,22,2,"Clothing","Saree","Debit Card"
"B-26003",NA,NA,NA,NA,79,16,3,"Clothing","T-shirt","COD"
"B-25712",NA,NA,NA,NA,193,-275,3,"Electronics","Phones","Credit Card"
"B-25796",NA,NA,NA,NA,148,0,3,"Clothing","Saree","COD"
"B-25738",NA,NA,NA,NA,70,-14,2,"Furniture","Furnishings","UPI"
"B-25771",NA,NA,NA,NA,148,59,3,"Clothing","Hankerchief","COD"
"B-25950",NA,NA,NA,NA,190,19,9,"Furniture","Furnishings","Credit Card"
"B-26038",NA,NA,NA,NA,52,14,2,"Clothing","Stole","COD"
"B-26004",NA,NA,NA,NA,147,44,3,"Clothing","Saree","COD"
"B-25896",NA,NA,NA,NA,190,68,8,"Clothing","T-shirt","Credit Card"
"B-25601",NA,NA,NA,NA,80,-56,4,"Electronics","Electronic Games","UPI"
"B-25952",NA,NA,NA,NA,147,48,3,"Clothing","Saree","COD"
"B-25873",NA,NA,NA,NA,66,12,3,"Clothing","Stole","COD"
"B-25844",NA,NA,NA,NA,86,8,2,"Clothing","Saree","Debit Card"
"B-26054",NA,NA,NA,NA,88,19,2,"Clothing","Shirt","Debit Card"
"B-25953",NA,NA,NA,NA,188,-193,2,"Electronics","Electronic Games","Credit Card"
"B-25951",NA,NA,NA,NA,89,29,2,"Clothing","Stole","UPI"
"B-26065",NA,NA,NA,NA,146,19,5,"Clothing","Stole","COD"
"B-26033",NA,NA,NA,NA,143,32,1,"Furniture","Bookcases","COD"
"B-25781",NA,NA,NA,NA,25,-1,4,"Clothing","Kurti","COD"
"B-26043",NA,NA,NA,NA,30,12,3,"Clothing","Skirt","UPI"
"B-25787",NA,NA,NA,NA,140,-58,4,"Furniture","Furnishings","COD"
"B-25664",NA,NA,NA,NA,83,-48,1,"Furniture","Bookcases","UPI"
"B-25825",NA,NA,NA,NA,140,6,5,"Clothing","Saree","COD"
"B-25818",NA,NA,NA,NA,28,14,4,"Clothing","Hankerchief","COD"
"B-25765",NA,NA,NA,NA,139,14,3,"Clothing","Stole","COD"
"B-25853",NA,NA,NA,NA,30,14,3,"Clothing","Hankerchief","UPI"
"B-26030",NA,NA,NA,NA,89,36,3,"Clothing","Shirt","UPI"
"B-25730",NA,NA,NA,NA,187,30,4,"Electronics","Accessories","Credit Card"
"B-26054",NA,NA,NA,NA,139,21,3,"Electronics","Accessories","COD"
"B-25773",NA,NA,NA,NA,437,-14,2,"Clothing","Saree","UPI"
"B-25717",NA,NA,NA,NA,138,-3,5,"Clothing","Saree","COD"
"B-26010",NA,NA,NA,NA,85,13,2,"Clothing","Shirt","UPI"
"B-25893",NA,NA,NA,NA,83,12,3,"Clothing","Stole","UPI"
"B-26076",NA,NA,NA,NA,91,22,2,"Clothing","Stole","UPI"
"B-25803",NA,NA,NA,NA,137,5,5,"Clothing","Shirt","COD"
"B-25709",NA,NA,NA,NA,33,-12,7,"Clothing","Saree","UPI"
"B-25755",NA,NA,NA,NA,134,-34,2,"Furniture","Chairs","COD"
"B-25684",NA,NA,NA,NA,134,42,2,"Furniture","Chairs","COD"
"B-25739",NA,NA,NA,NA,133,-56,2,"Furniture","Chairs","COD"
"B-26081",NA,NA,NA,NA,93,-84,3,"Clothing","Saree","UPI"
"B-25662",NA,NA,NA,NA,86,-21,1,"Electronics","Electronic Games","UPI"
"B-25845",NA,NA,NA,NA,132,54,5,"Clothing","Stole","COD"
"B-26085",NA,NA,NA,NA,132,-10,3,"Clothing","Saree","COD"
"B-25745",NA,NA,NA,NA,132,-79,5,"Furniture","Furnishings","COD"
"B-25999",NA,NA,NA,NA,93,-65,4,"Clothing","Stole","UPI"
"B-26082",NA,NA,NA,NA,95,5,2,"Clothing","Stole","UPI"
"B-26097",NA,NA,NA,NA,97,12,2,"Clothing","Hankerchief","UPI"
"B-25731",NA,NA,NA,NA,131,-154,8,"Furniture","Furnishings","COD"
"B-25625",NA,NA,NA,NA,97,29,2,"Clothing","Hankerchief","UPI"
"B-25853",NA,NA,NA,NA,128,4,3,"Clothing","Saree","COD"
"B-25703",NA,NA,NA,NA,186,241,9,"Clothing","Shirt","Credit Card"
"B-26003",NA,NA,NA,NA,128,47,4,"Clothing","Hankerchief","COD"
"B-25803",NA,NA,NA,NA,185,48,4,"Clothing","Stole","Credit Card"
"B-25719",NA,NA,NA,NA,29,10,2,"Clothing","Stole","COD"
"B-25883",NA,NA,NA,NA,127,29,3,"Furniture","Furnishings","COD"
"B-25891",NA,NA,NA,NA,97,36,7,"Clothing","Hankerchief","UPI"
"B-25821",NA,NA,NA,NA,125,0,3,"Electronics","Accessories","COD"
"B-25646",NA,NA,NA,NA,299,-8,2,"Clothing","Saree","COD"
"B-25874",NA,NA,NA,NA,124,54,5,"Clothing","T-shirt","COD"
"B-25717",NA,NA,NA,NA,90,17,3,"Clothing","Shirt","COD"
"B-26073",NA,NA,NA,NA,122,11,4,"Clothing","Hankerchief","COD"
"B-25800",NA,NA,NA,NA,122,-66,9,"Electronics","Accessories","COD"
"B-25991",NA,NA,NA,NA,90,30,2,"Furniture","Chairs","UPI"
"B-25638",NA,NA,NA,NA,182,-11,3,"Furniture","Bookcases","Credit Card"
"B-26021",NA,NA,NA,NA,122,59,7,"Furniture","Furnishings","COD"
"B-25882",NA,NA,NA,NA,121,19,4,"Clothing","Stole","COD"
"B-26053",NA,NA,NA,NA,120,1,1,"Furniture","Chairs","COD"
"B-25951",NA,NA,NA,NA,120,23,5,"Clothing","Stole","COD"
"B-25757",NA,NA,NA,NA,34,-11,5,"Clothing","T-shirt","COD"
"B-25777",NA,NA,NA,NA,117,17,6,"Clothing","Kurti","COD"
"B-26040",NA,NA,NA,NA,38,9,2,"Clothing","Stole","COD"
"B-25696",NA,NA,NA,NA,117,-6,3,"Electronics","Phones","COD"
"B-25977",NA,NA,NA,NA,180,54,4,"Clothing","T-shirt","Credit Card"
"B-25743",NA,NA,NA,NA,99,-5,1,"Clothing","Saree","UPI"
"B-25651",NA,NA,NA,NA,172,-103,3,"Furniture","Chairs","EMI"
"B-25603",NA,NA,NA,NA,116,16,4,"Clothing","Stole","COD"
"B-25696",NA,NA,NA,NA,116,-4,1,"Clothing","Saree","COD"
"B-26037",NA,NA,NA,NA,171,68,7,"Clothing","Stole","EMI"
"B-26098",NA,NA,NA,NA,46,14,5,"Clothing","Skirt","COD"
"B-25697",NA,NA,NA,NA,115,-39,3,"Clothing","Trousers","COD"
"B-25920",NA,NA,NA,NA,100,7,2,"Clothing","T-shirt","UPI"
"B-25993",NA,NA,NA,NA,44,8,2,"Clothing","Stole","COD"
"B-26089",NA,NA,NA,NA,139,14,3,"Clothing","Kurti","COD"
"B-25960",NA,NA,NA,NA,171,-140,2,"Furniture","Bookcases","EMI"
"B-25917",NA,NA,NA,NA,100,12,2,"Clothing","T-shirt","UPI"
"B-25825",NA,NA,NA,NA,115,25,6,"Clothing","Stole","COD"
"B-25696",NA,NA,NA,NA,168,-9,3,"Clothing","Saree","COD"
"B-25972",NA,NA,NA,NA,115,47,2,"Electronics","Accessories","COD"
"B-25602",NA,NA,NA,NA,168,-111,2,"Electronics","Phones","EMI"
"B-25736",NA,NA,NA,NA,31,-7,5,"Clothing","Skirt","UPI"
"B-26003",NA,NA,NA,NA,114,41,6,"Furniture","Furnishings","COD"
"B-25970",NA,NA,NA,NA,111,9,4,"Clothing","Stole","COD"
"B-25742",NA,NA,NA,NA,11,-8,2,"Clothing","Skirt","UPI"
"B-25770",NA,NA,NA,NA,110,35,1,"Furniture","Furnishings","COD"
"B-26098",NA,NA,NA,NA,59,15,2,"Clothing","T-shirt","UPI"
"B-26050",NA,NA,NA,NA,166,27,2,"Electronics","Accessories","EMI"
"B-25778",NA,NA,NA,NA,109,-6,6,"Clothing","Saree","COD"
"B-25652",NA,NA,NA,NA,34,-6,4,"Clothing","Leggings","COD"
"B-25999",NA,NA,NA,NA,109,40,1,"Furniture","Furnishings","COD"
"B-25909",NA,NA,NA,NA,108,22,3,"Electronics","Accessories","COD"
"B-25823",NA,NA,NA,NA,103,50,2,"Furniture","Furnishings","UPI"
"B-25701",NA,NA,NA,NA,10,-8,2,"Clothing","Skirt","COD"
"B-25855",NA,NA,NA,NA,90,17,3,"Clothing","Hankerchief","COD"
"B-25654",NA,NA,NA,NA,105,46,2,"Clothing","Stole","UPI"
"B-25623",NA,NA,NA,NA,105,20,2,"Clothing","Stole","Debit Card"
"B-25641",NA,NA,NA,NA,22,-6,1,"Furniture","Furnishings","COD"
"B-25852",NA,NA,NA,NA,105,-33,5,"Clothing","Kurti","COD"
"B-25958",NA,NA,NA,NA,105,25,2,"Clothing","Hankerchief","EMI"
"B-25802",NA,NA,NA,NA,25,-7,5,"Clothing","Saree","UPI"
"B-25823",NA,NA,NA,NA,104,2,2,"Furniture","Furnishings","COD"
"B-25834",NA,NA,NA,NA,16,5,1,"Clothing","Stole","UPI"
"B-25678",NA,NA,NA,NA,64,-7,3,"Clothing","Saree","COD"
"B-25774",NA,NA,NA,NA,38,-6,2,"Furniture","Furnishings","UPI"
"B-25904",NA,NA,NA,NA,83,12,2,"Furniture","Chairs","COD"
"B-25896",NA,NA,NA,NA,103,36,2,"Clothing","Hankerchief","COD"
"B-25796",NA,NA,NA,NA,37,-6,1,"Clothing","Saree","UPI"
"B-25934",NA,NA,NA,NA,105,33,6,"Clothing","Saree","EMI"
"B-25750",NA,NA,NA,NA,78,-6,2,"Furniture","Furnishings","UPI"
"B-25761",NA,NA,NA,NA,102,-90,1,"Clothing","Saree","COD"
"B-25912",NA,NA,NA,NA,102,11,6,"Clothing","T-shirt","COD"
"B-25751",NA,NA,NA,NA,10,-8,1,"Clothing","Kurti","UPI"
"B-25656",NA,NA,NA,NA,101,18,9,"Clothing","Skirt","COD"
"B-25647",NA,NA,NA,NA,42,-6,4,"Clothing","Saree","UPI"
"B-25861",NA,NA,NA,NA,56,18,2,"Clothing","Hankerchief","UPI"
"B-25802",NA,NA,NA,NA,95,5,2,"Clothing","Stole","COD"
"B-25901",NA,NA,NA,NA,159,2,3,"Furniture","Furnishings","EMI"
"B-25623",NA,NA,NA,NA,158,69,3,"Clothing","Stole","EMI"
"B-25751",NA,NA,NA,NA,106,0,2,"Electronics","Phones","EMI"
"B-26052",NA,NA,NA,NA,101,16,4,"Clothing","T-shirt","COD"
"B-25886",NA,NA,NA,NA,107,37,3,"Clothing","Shirt","COD"
"B-25804",NA,NA,NA,NA,156,36,5,"Clothing","T-shirt","EMI"
"B-25734",NA,NA,NA,NA,108,-19,3,"Electronics","Electronic Games","UPI"
"B-25610",NA,NA,NA,NA,107,-54,4,"Clothing","Stole","EMI"
"B-25711",NA,NA,NA,NA,100,-58,4,"Clothing","Hankerchief","COD"
"B-25985",NA,NA,NA,NA,108,26,4,"Clothing","Shirt","UPI"
"B-25864",NA,NA,NA,NA,100,6,4,"Clothing","Stole","COD"
"B-25648",NA,NA,NA,NA,100,-23,1,"Electronics","Phones","COD"
"B-26086",NA,NA,NA,NA,43,17,2,"Clothing","T-shirt","UPI"
"B-25835",NA,NA,NA,NA,155,26,3,"Clothing","Stole","EMI"
"B-25949",NA,NA,NA,NA,151,9,3,"Clothing","Hankerchief","EMI"
"B-25930",NA,NA,NA,NA,151,29,5,"Clothing","Hankerchief","EMI"
"B-25655",NA,NA,NA,NA,110,-68,4,"Clothing","Saree","EMI"
"B-25757",NA,NA,NA,NA,98,9,2,"Furniture","Furnishings","COD"
"B-25655",NA,NA,NA,NA,97,-62,2,"Clothing","Trousers","COD"
"B-26033",NA,NA,NA,NA,111,35,5,"Clothing","Shirt","COD"
"B-26083",NA,NA,NA,NA,45,17,1,"Electronics","Accessories","COD"
"B-25805",NA,NA,NA,NA,112,15,2,"Furniture","Chairs","COD"
"B-25955",NA,NA,NA,NA,110,20,5,"Clothing","Stole","Debit Card"
"B-25762",NA,NA,NA,NA,98,-5,2,"Clothing","Saree","UPI"
"B-25919",NA,NA,NA,NA,110,12,7,"Clothing","Stole","Debit Card"
"B-25853",NA,NA,NA,NA,95,11,4,"Furniture","Furnishings","COD"
"B-25925",NA,NA,NA,NA,1228,14,3,"Furniture","Chairs","UPI"
"B-26023",NA,NA,NA,NA,29,0,3,"Furniture","Furnishings","COD"
"B-26055",NA,NA,NA,NA,94,27,2,"Clothing","T-shirt","COD"
"B-25653",NA,NA,NA,NA,115,25,1,"Electronics","Accessories","COD"
"B-25893",NA,NA,NA,NA,149,15,3,"Clothing","Saree","EMI"
"B-26052",NA,NA,NA,NA,148,23,4,"Clothing","Kurti","EMI"
"B-25830",NA,NA,NA,NA,93,15,2,"Electronics","Accessories","COD"
"B-26040",NA,NA,NA,NA,113,24,4,"Clothing","Hankerchief","Debit Card"
"B-25981",NA,NA,NA,NA,48,2,3,"Clothing","Stole","COD"
"B-25954",NA,NA,NA,NA,148,9,1,"Electronics","Electronic Games","UPI"
"B-25889",NA,NA,NA,NA,114,11,4,"Clothing","T-shirt","Debit Card"
"B-25810",NA,NA,NA,NA,92,42,2,"Clothing","Stole","COD"
"B-25637",NA,NA,NA,NA,117,14,3,"Clothing","Shirt","UPI"
"B-25801",NA,NA,NA,NA,21,-10,4,"Clothing","Leggings","COD"
"B-25783",NA,NA,NA,NA,33,-10,6,"Clothing","Leggings","UPI"
"B-25697",NA,NA,NA,NA,114,8,3,"Electronics","Accessories","Debit Card"
"B-26028",NA,NA,NA,NA,115,0,1,"Electronics","Accessories","Debit Card"
"B-25851",NA,NA,NA,NA,90,29,5,"Clothing","T-shirt","COD"
"B-25938",NA,NA,NA,NA,61,1,2,"Furniture","Furnishings","COD"
"B-25820",NA,NA,NA,NA,119,1,1,"Furniture","Chairs","COD"
"B-25850",NA,NA,NA,NA,117,36,2,"Clothing","Trousers","Debit Card"
"B-25924",NA,NA,NA,NA,148,54,2,"Furniture","Chairs","UPI"
"B-25609",NA,NA,NA,NA,249,-5,4,"Clothing","Saree","COD"
"B-25898",NA,NA,NA,NA,147,73,3,"Clothing","Stole","UPI"
"B-25814",NA,NA,NA,NA,118,35,7,"Clothing","T-shirt","EMI"
"B-26087",NA,NA,NA,NA,119,56,7,"Clothing","Saree","EMI"
"B-25901",NA,NA,NA,NA,90,27,2,"Clothing","T-shirt","COD"
"B-26025",NA,NA,NA,NA,32,1,2,"Clothing","Stole","COD"
"B-25631",NA,NA,NA,NA,89,-89,2,"Furniture","Furnishings","COD"
"B-25954",NA,NA,NA,NA,146,66,1,"Electronics","Phones","UPI"
"B-25956",NA,NA,NA,NA,89,-37,4,"Clothing","Shirt","COD"
"B-26096",NA,NA,NA,NA,88,11,3,"Electronics","Accessories","COD"
"B-25862",NA,NA,NA,NA,121,41,4,"Clothing","Stole","EMI"
"B-26054",NA,NA,NA,NA,88,20,2,"Clothing","Saree","COD"
"B-25698",NA,NA,NA,NA,87,-83,5,"Clothing","Kurti","COD"
